attribute_index,attribute_id,raw_attribute_name,attribute_phrase,attribute_prompt,clip_readable_subset,condition,visible,positive,negative,positive_prevalence,pair_count,ranking_accuracy,precision_at_1,precision_at_5,precision_at_10
110,111,has_breast_color::grey,grey breast,a photo of a bird with grey breast.,True,oxford_aligned_source_to_target,5317,1084,4233,0.2038743652435584,4588572,0.6480539043519422,1.0,0.2,0.4
111,112,has_breast_color::yellow,yellow breast,a photo of a bird with yellow breast.,True,oxford_aligned_source_to_target,5317,794,4523,0.14933233026142562,3591262,0.8851893846787007,0.0,0.8,0.7
112,113,has_breast_color::olive,olive breast,a photo of a bird with olive breast.,False,oxford_aligned_source_to_target,5317,104,5213,0.019559902200488997,542152,0.6428861278755773,0.0,0.0,0.1
113,114,has_breast_color::green,green breast,a photo of a bird with green breast.,False,oxford_aligned_source_to_target,5317,63,5254,0.011848786909911604,331002,0.7879650274016471,0.0,0.0,0.1
114,115,has_breast_color::pink,pink breast,a photo of a bird with pink breast.,False,oxford_aligned_source_to_target,5317,25,5292,0.0047018995674252394,132300,0.6389644746787604,0.0,0.2,0.1
115,116,has_breast_color::orange,orange breast,a photo of a bird with orange breast.,True,oxford_aligned_source_to_target,5317,170,5147,0.03197291705849163,874990,0.7876050012000138,0.0,0.0,0.1
116,117,has_breast_color::black,black breast,a photo of a bird with black breast.,True,oxford_aligned_source_to_target,5317,1176,4141,0.22117735565168328,4869816,0.720842019493139,1.0,0.8,0.6
117,118,has_breast_color::white,white breast,a photo of a bird with white breast.,True,oxford_aligned_source_to_target,5317,2080,3237,0.39119804400978,6732960,0.6826660191060099,1.0,0.8,0.7
118,119,has_breast_color::red,red breast,a photo of a bird with red breast.,True,oxford_aligned_source_to_target,5317,233,5084,0.043821703968403236,1184572,0.7672340727283778,0.0,0.0,0.0
119,120,has_breast_color::buff,buff breast,a photo of a bird with buff breast.,False,oxford_aligned_source_to_target,5317,996,4321,0.18732367876622155,4303716,0.7396372111914448,1.0,0.8,0.6
120,121,has_throat_color::blue,blue throat,a photo of a bird with blue throat.,False,oxford_aligned_source_to_target,5522,182,5340,0.03295907279971025,971880,0.8658239700374532,1.0,0.6,0.6
121,122,has_throat_color::brown,brown throat,a photo of a bird with brown throat.,True,oxford_aligned_source_to_target,5522,476,5046,0.08620065193770374,2401896,0.5512453495072226,0.0,0.4,0.3
122,123,has_throat_color::iridescent,iridescent throat,a photo of a bird with iridescent throat.,False,oxford_aligned_source_to_target,5522,88,5434,0.01593625498007968,478192,0.660230618663633,0.0,0.0,0.1
123,124,has_throat_color::purple,purple throat,a photo of a bird with purple throat.,False,oxford_aligned_source_to_target,5522,28,5494,0.0050706265845708075,153832,0.715423318945343,0.0,0.2,0.2
124,125,has_throat_color::rufous,rufous throat,a photo of a bird with rufous throat.,False,oxford_aligned_source_to_target,5522,74,5448,0.013400941687794278,403152,0.6575906853990554,1.0,0.2,0.2
125,126,has_throat_color::grey,grey throat,a photo of a bird with grey throat.,True,oxford_aligned_source_to_target,5522,992,4530,0.17964505613908005,4493760,0.6309135334330271,0.0,0.2,0.2
126,127,has_throat_color::yellow,yellow throat,a photo of a bird with yellow throat.,True,oxford_aligned_source_to_target,5522,653,4869,0.11825425570445491,3179457,0.9074461456783344,1.0,1.0,0.8
127,128,has_throat_color::olive,olive throat,a photo of a bird with olive throat.,False,oxford_aligned_source_to_target,5522,88,5434,0.01593625498007968,478192,0.6620102385652625,0.0,0.4,0.3
128,129,has_throat_color::green,green throat,a photo of a bird with green throat.,False,oxford_aligned_source_to_target,5522,60,5462,0.010865628395508874,327720,0.824447699255462,1.0,0.2,0.1
129,130,has_throat_color::pink,pink throat,a photo of a bird with pink throat.,False,oxford_aligned_source_to_target,5522,26,5496,0.004708438971387179,142896,0.6822724219012428,0.0,0.4,0.3
130,131,has_throat_color::orange,orange throat,a photo of a bird with orange throat.,True,oxford_aligned_source_to_target,5522,136,5386,0.02462875769648678,732496,0.7311807846049672,0.0,0.0,0.1
131,132,has_throat_color::black,black throat,a photo of a bird with black throat.,True,oxford_aligned_source_to_target,5522,1259,4263,0.22799710249909452,5367117,0.561990077727018,1.0,0.6,0.5
132,133,has_throat_color::white,white throat,a photo of a bird with white throat.,True,oxford_aligned_source_to_target,5522,2016,3506,0.36508511408909816,7068096,0.6279728656769801,0.0,0.8,0.8
133,134,has_throat_color::red,red throat,a photo of a bird with red throat.,True,oxford_aligned_source_to_target,5522,218,5304,0.039478449837015574,1156272,0.8838543180151383,0.0,0.2,0.3
134,135,has_throat_color::buff,buff throat,a photo of a bird with buff throat.,False,oxford_aligned_source_to_target,5522,796,4726,0.1441506700470844,3761896,0.5872046967805596,0.0,0.4,0.3
135,136,has_eye_color::blue,blue eye,a photo of a bird with blue eye.,False,oxford_aligned_source_to_target,5527,56,5471,0.010132078885471322,306376,0.6535662062302531,0.0,0.0,0.1
136,137,has_eye_color::brown,brown eye,a photo of a bird with brown eye.,False,oxford_aligned_source_to_target,5527,200,5327,0.03618599601954044,1065400,0.5763455040360428,0.0,0.2,0.2
137,138,has_eye_color::purple,purple eye,a photo of a bird with purple eye.,False,oxford_aligned_source_to_target,5527,10,5517,0.0018092998009770218,55170,0.5782309226028639,0.0,0.0,0.0
138,139,has_eye_color::rufous,rufous eye,a photo of a bird with rufous eye.,False,oxford_aligned_source_to_target,5527,67,5460,0.012122308666546046,365820,0.46764529003334976,0.0,0.0,0.0
139,140,has_eye_color::grey,grey eye,a photo of a bird with grey eye.,False,oxford_aligned_source_to_target,5527,101,5426,0.018273927989867923,548026,0.535603237802586,0.0,0.0,0.0
140,141,has_eye_color::yellow,yellow eye,a photo of a bird with yellow eye.,False,oxford_aligned_source_to_target,5527,126,5401,0.022797177492310475,680526,0.4744477066269327,0.0,0.0,0.0
141,142,has_eye_color::olive,olive eye,a photo of a bird with olive eye.,False,oxford_aligned_source_to_target,5527,17,5510,0.003075809661660937,93670,0.4761823422653998,0.0,0.0,0.0
142,143,has_eye_color::green,green eye,a photo of a bird with green eye.,False,oxford_aligned_source_to_target,5527,3,5524,0.0005427899402931065,16572,0.5519551049963795,0.0,0.0,0.0
143,144,has_eye_color::pink,pink eye,a photo of a bird with pink eye.,False,oxford_aligned_source_to_target,5527,23,5504,0.0041613895422471505,126592,0.3225006319514661,0.0,0.0,0.0
144,145,has_eye_color::orange,orange eye,a photo of a bird with orange eye.,False,oxford_aligned_source_to_target,5527,69,5458,0.01248416862674145,376602,0.4840361973648573,0.0,0.0,0.0
145,146,has_eye_color::black,black eye,a photo of a bird with black eye.,False,oxford_aligned_source_to_target,5527,4877,650,0.8823955129364935,3170050,0.5390079020835633,1.0,0.8,0.7
146,147,has_eye_color::white,white eye,a photo of a bird with white eye.,False,oxford_aligned_source_to_target,5527,162,5365,0.029310656775827754,869130,0.4548640594617606,0.0,0.0,0.0
147,148,has_eye_color::red,red eye,a photo of a bird with red eye.,False,oxford_aligned_source_to_target,5527,132,5395,0.02388275737289669,712140,0.4214353919173196,0.0,0.0,0.1
148,149,has_eye_color::buff,buff eye,a photo of a bird with buff eye.,False,oxford_aligned_source_to_target,5527,89,5438,0.016102768228695497,483982,0.4893322478935167,0.0,0.0,0.0
149,150,has_bill_length::about_the_same_as_head,bill about the same length as head,a photo of a bird with bill about the same length as head.,True,oxford_aligned_source_to_target,5667,2119,3548,0.37391918122463386,7518212,0.4403987942877908,0.0,0.4,0.4
150,151,has_bill_length::longer_than_head,bill longer than head,a photo of a bird with bill longer than head.,True,oxford_aligned_source_to_target,5667,348,5319,0.0614081524616199,1851012,0.39682238688890187,0.0,0.0,0.0
151,152,has_bill_length::shorter_than_head,bill shorter than head,a photo of a bird with bill shorter than head.,True,oxford_aligned_source_to_target,5667,3247,2420,0.5729662961002294,7857740,0.5891840401947633,1.0,0.8,0.6
152,153,has_forehead_color::blue,blue forehead,a photo of a bird with blue forehead.,False,oxford_aligned_source_to_target,5515,303,5212,0.05494106980961015,1579236,0.8474293899075249,1.0,0.8,0.8
153,154,has_forehead_color::brown,brown forehead,a photo of a bird with brown forehead.,False,oxford_aligned_source_to_target,5515,998,4517,0.18096101541251133,4507966,0.6778427343950686,1.0,0.2,0.3
154,155,has_forehead_color::iridescent,iridescent forehead,a photo of a bird with iridescent forehead.,False,oxford_aligned_source_to_target,5515,124,5391,0.022484134179510427,668484,0.6771343816755524,0.0,0.2,0.3
155,156,has_forehead_color::purple,purple forehead,a photo of a bird with purple forehead.,False,oxford_aligned_source_to_target,5515,32,5483,0.005802357207615594,175456,0.7214914280503374,0.0,0.0,0.1
156,157,has_forehead_color::rufous,rufous forehead,a photo of a bird with rufous forehead.,False,oxford_aligned_source_to_target,5515,88,5427,0.015956482320942884,477576,0.6908052330937903,0.0,0.0,0.0
157,158,has_forehead_color::grey,grey forehead,a photo of a bird with grey forehead.,False,oxford_aligned_source_to_target,5515,1181,4334,0.21414324569356302,5118454,0.6651389267149808,0.0,0.6,0.7
158,159,has_forehead_color::yellow,yellow forehead,a photo of a bird with yellow forehead.,False,oxford_aligned_source_to_target,5515,483,5032,0.08757932910244787,2430456,0.8616769857179064,1.0,0.6,0.6
159,160,has_forehead_color::olive,olive forehead,a photo of a bird with olive forehead.,False,oxford_aligned_source_to_target,5515,128,5387,0.023209428830462377,689536,0.6121986379246334,0.0,0.0,0.1
160,161,has_forehead_color::green,green forehead,a photo of a bird with green forehead.,False,oxford_aligned_source_to_target,5515,53,5462,0.009610154125113327,289486,0.7172298487664343,0.0,0.2,0.1
161,162,has_forehead_color::pink,pink forehead,a photo of a bird with pink forehead.,False,oxford_aligned_source_to_target,5515,24,5491,0.004351767905711695,131784,0.6738602561767741,0.0,0.2,0.2
162,163,has_forehead_color::orange,orange forehead,a photo of a bird with orange forehead.,False,oxford_aligned_source_to_target,5515,159,5356,0.028830462375339982,851604,0.7423145029849555,1.0,0.6,0.3
163,164,has_forehead_color::black,black forehead,a photo of a bird with black forehead.,False,oxford_aligned_source_to_target,5515,1864,3651,0.3379873073436083,6805464,0.5698166943503044,0.0,0.4,0.5
164,165,has_forehead_color::white,white forehead,a photo of a bird with white forehead.,False,oxford_aligned_source_to_target,5515,807,4708,0.14632819582955575,3799356,0.6963010310168355,0.0,0.6,0.4
165,166,has_forehead_color::red,red forehead,a photo of a bird with red forehead.,False,oxford_aligned_source_to_target,5515,254,5261,0.04605621033544877,1336294,0.8396101456715364,0.0,0.2,0.4
166,167,has_forehead_color::buff,buff forehead,a photo of a bird with buff forehead.,False,oxford_aligned_source_to_target,5515,708,4807,0.12837715321849502,3403356,0.5959120938273869,0.0,0.4,0.2
167,168,has_under_tail_color::blue,blue under tail,a photo of a bird with blue under tail.,False,oxford_aligned_source_to_target,4343,203,4140,0.04674188349067465,840420,0.8848230646581471,1.0,0.6,0.7
168,169,has_under_tail_color::brown,brown under tail,a photo of a bird with brown under tail.,False,oxford_aligned_source_to_target,4343,891,3452,0.20515772507483307,3075732,0.6883932020084975,0.0,0.4,0.5
169,170,has_under_tail_color::iridescent,iridescent under tail,a photo of a bird with iridescent under tail.,False,oxford_aligned_source_to_target,4343,65,4278,0.014966612940363803,278070,0.6524472255187542,0.0,0.2,0.1
170,171,has_under_tail_color::purple,purple under tail,a photo of a bird with purple under tail.,False,oxford_aligned_source_to_target,4343,18,4325,0.004144600506562284,77850,0.5380732177263969,0.0,0.0,0.0
171,172,has_under_tail_color::rufous,rufous under tail,a photo of a bird with rufous under tail.,False,oxford_aligned_source_to_target,4343,52,4291,0.011973290352291043,223132,0.6614067009662442,0.0,0.0,0.0
172,173,has_under_tail_color::grey,grey under tail,a photo of a bird with grey under tail.,False,oxford_aligned_source_to_target,4343,1213,3130,0.2793000230255584,3796690,0.6039280267812226,0.0,0.4,0.5
173,174,has_under_tail_color::yellow,yellow under tail,a photo of a bird with yellow under tail.,False,oxford_aligned_source_to_target,4343,383,3960,0.08818788855629749,1516680,0.825939552179761,0.0,0.2,0.2
174,175,has_under_tail_color::olive,olive under tail,a photo of a bird with olive under tail.,False,oxford_aligned_source_to_target,4343,125,4218,0.028781947962238083,527250,0.6049710763394974,0.0,0.4,0.3
175,176,has_under_tail_color::green,green under tail,a photo of a bird with green under tail.,False,oxford_aligned_source_to_target,4343,56,4287,0.012894312687082661,240072,0.7472841480889066,0.0,0.2,0.2
176,177,has_under_tail_color::pink,pink under tail,a photo of a bird with pink under tail.,False,oxford_aligned_source_to_target,4343,23,4320,0.0052958784250518075,99360,0.4312097423510467,0.0,0.0,0.0
177,178,has_under_tail_color::orange,orange under tail,a photo of a bird with orange under tail.,False,oxford_aligned_source_to_target,4343,109,4234,0.02509785862307161,461506,0.7337586076887408,0.0,0.2,0.1
178,179,has_under_tail_color::black,black under tail,a photo of a bird with black under tail.,False,oxford_aligned_source_to_target,4343,1808,2535,0.41630209532581164,4583280,0.6300944956450403,1.0,0.8,0.9
179,180,has_under_tail_color::white,white under tail,a photo of a bird with white under tail.,False,oxford_aligned_source_to_target,4343,1034,3309,0.23808427354363343,3421506,0.6146147339797153,1.0,0.6,0.4
180,181,has_under_tail_color::red,red under tail,a photo of a bird with red under tail.,False,oxford_aligned_source_to_target,4343,83,4260,0.01911121344692609,353580,0.7874229311612648,0.0,0.0,0.0
181,182,has_under_tail_color::buff,buff under tail,a photo of a bird with buff under tail.,False,oxford_aligned_source_to_target,4343,694,3649,0.15979737508634584,2532406,0.5722709944613936,1.0,0.2,0.2
182,183,has_nape_color::blue,blue nape,a photo of a bird with blue nape.,False,oxford_aligned_source_to_target,5367,289,5078,0.053847587106390905,1467542,0.8732520091418168,1.0,0.8,0.9
183,184,has_nape_color::brown,brown nape,a photo of a bird with brown nape.,False,oxford_aligned_source_to_target,5367,1012,4355,0.18855971678777717,4407260,0.6869072847982647,1.0,0.6,0.5
184,185,has_nape_color::iridescent,iridescent nape,a photo of a bird with iridescent nape.,False,oxford_aligned_source_to_target,5367,119,5248,0.02217253586733743,624512,0.6305371233859397,1.0,0.2,0.2
185,186,has_nape_color::purple,purple nape,a photo of a bird with purple nape.,False,oxford_aligned_source_to_target,5367,34,5333,0.006335010247810695,181322,0.7445042521039918,0.0,0.2,0.4
186,187,has_nape_color::rufous,rufous nape,a photo of a bird with rufous nape.,False,oxford_aligned_source_to_target,5367,80,5287,0.014905906465436929,422960,0.7227468318517117,1.0,0.2,0.1
187,188,has_nape_color::grey,grey nape,a photo of a bird with grey nape.,False,oxford_aligned_source_to_target,5367,1427,3940,0.2658841065772312,5622380,0.6801231862663143,1.0,0.6,0.7
188,189,has_nape_color::yellow,yellow nape,a photo of a bird with yellow nape.,False,oxford_aligned_source_to_target,5367,464,4903,0.08645425749953418,2274992,0.8937706154571093,0.0,0.4,0.6
189,190,has_nape_color::olive,olive nape,a photo of a bird with olive nape.,False,oxford_aligned_source_to_target,5367,183,5184,0.03409726103968697,948672,0.6728684940632801,0.0,0.2,0.1
190,191,has_nape_color::green,green nape,a photo of a bird with green nape.,False,oxford_aligned_source_to_target,5367,80,5287,0.014905906465436929,422960,0.828454227350104,0.0,0.0,0.1
191,192,has_nape_color::pink,pink nape,a photo of a bird with pink nape.,False,oxford_aligned_source_to_target,5367,33,5334,0.006148686416992733,176022,0.6290179636636329,1.0,0.6,0.3
